element_id,project_id,element_type,length_mm,width_mm,thickness_mm,mix_w_c,cement_type,admixture,admixture_dose_pct,curing_method,automation_level,ambient_temp_c,ambient_rh_pct,casting_datetime,strength_hr24,strength_hr48,strength_hr72,strength_hr96,strength_hr168,yard_day_cost,rework_cost,required_demould_strength,mold_id,mold_count_available,daily_demand,steam_energy_cost_per_hour,electricity_cost_per_hour,labor_cost_per_shift,region,monsoon_flag,curing_chamber_capacity,baseline_cycle_time,mold_opportunity_cost
E02053,P02,Wall,9098,2455,329,0.46,PSC,Plasticizer,0.4,Ambient,1,20.5,40.4,2025-07-28 17:00:00,16.71,21.88,23.43,23.9,24.1,4707,23304,21,M138,45,42,1144,641,18779,North,1,6,32,3444
E02054,P04,Wall,7177,1397,454,0.47,PSC,Accelerator,0.71,Ambient,1,35.5,46.5,2025-06-29 18:00:00,23.05,29.8,31.83,32.45,32.7,5325,38932,25,M124,77,57,933,481,12195,East,1,14,21,2232
E02055,P03,Slab,3711,2973,673,0.38,PSC,Retarder,0.71,Steam,1,25.2,57.4,2025-11-30 19:00:00,28.11,36.63,39.19,39.97,40.29,4109,24921,23,M125,52,33,1168,701,19743,Central,0,25,24,1690
E02056,P05,Slab,3634,1572,207,0.4,PSC,Accelerator,1.3,Moist,2,16.7,87.1,2025-03-20 09:00:00,19.23,25.03,26.77,27.3,27.52,5362,27927,21,M030,45,39,814,567,22995,North,0,8,33,1969
E02057,P01,Column,7077,765,356,0.5,PSC,Accelerator,0.41,Steam,1,22.3,58.6,2025-11-22 11:00:00,21.72,28.2,30.14,30.73,30.98,4702,39743,23,M012,22,17,1119,471,21043,East,0,14,21,3768
E02058,P05,Column,3689,2063,158,0.45,PSC,Retarder,1.21,Steam,1,17.9,81.7,2025-03-08 20:00:00,22.13,28.58,30.53,31.11,31.36,5077,25929,23,M112,61,37,1465,722,20293,South,0,6,27,3112
E02059,P02,Wall,7491,973,288,0.46,PSC,Retarder,0.99,Moist,2,37.2,75.0,2025-04-22 12:00:00,25.82,33.6,35.94,36.64,36.94,5323,21187,25,M010,53,29,1041,478,13058,Central,0,14,25,2567
E02060,P03,Column,6788,1414,156,0.42,OPC,Plasticizer,0.37,Ambient,1,38.9,46.4,2025-11-19 22:00:00,25.22,33.02,35.37,36.08,36.37,4531,24937,18,M070,64,50,1356,709,24069,Central,0,18,35,2178
E02061,P03,Column,4396,2192,172,0.45,PSC,Accelerator,0.91,Ambient,1,15.6,86.2,2025-06-04 00:00:00,15.64,20.34,21.76,22.19,22.37,5488,18455,19,M102,46,49,1374,352,15651,North,1,5,27,3734
E02062,P03,Beam,8001,792,493,0.38,OPC,Accelerator,0.45,Moist,1,24.1,52.8,2025-11-05 03:00:00,23.99,31.04,33.16,33.8,34.07,4466,26556,24,M099,29,38,1249,418,13830,West,0,9,31,2397
E02063,P04,Column,8361,2450,583,0.43,PSC,Accelerator,1.46,Ambient,2,29.4,84.5,2025-03-07 14:00:00,21.67,28.2,30.16,30.75,31.0,4526,34324,22,M126,37,38,838,584,12981,North,0,25,36,3348
E02064,P01,Beam,4233,1779,627,0.48,OPC,Retarder,0.87,Ambient,1,36.7,54.6,2025-04-29 20:00:00,23.49,30.25,32.28,32.89,33.15,4153,30538,19,M068,73,31,1258,344,18838,West,0,15,21,2585
E02065,P03,Column,5640,1562,473,0.37,OPC,Plasticizer,1.33,Moist,2,29.7,84.5,2025-07-09 05:00:00,26.49,34.47,36.87,37.6,37.9,5020,27365,23,M066,25,57,1489,729,21393,North,1,8,27,3396
E02066,P05,Column,7010,953,141,0.44,OPC,Plasticizer,1.25,Ambient,1,22.0,67.8,2025-05-11 19:00:00,18.4,23.94,25.61,26.11,26.32,4304,37471,24,M084,67,25,1119,760,14844,North,0,20,33,1509
E02067,P04,Slab,6047,2188,387,0.46,PSC,Accelerator,0.46,Ambient,1,35.4,70.3,2025-12-04 21:00:00,22.72,29.58,31.65,32.28,32.54,5220,22062,21,M091,32,33,958,466,17787,East,0,15,32,1853
E02068,P05,Beam,4223,1251,666,0.37,PSC,Accelerator,0.91,Steam,1,17.1,88.5,2025-03-15 13:00:00,24.3,31.55,33.74,34.4,34.68,4505,20372,18,M148,62,37,1079,776,14171,South,0,25,31,2079
E02069,P04,Column,7933,2461,183,0.36,PSC,Plasticizer,1.2,Steam,0,28.1,58.4,2025-01-04 11:00:00,31.05,40.35,43.15,43.99,44.34,5227,18433,25,M041,50,19,954,500,15082,East,0,11,29,1633
E02070,P02,Slab,9507,1416,275,0.44,PSC,Retarder,0.64,Ambient,1,37.8,55.2,2025-04-19 15:00:00,24.27,31.67,33.9,34.57,34.85,4306,25990,20,M105,28,43,1257,768,23812,Central,0,18,34,2693
E02071,P04,Slab,8256,2999,419,0.42,PSC,Plasticizer,0.95,Moist,2,17.5,86.6,2025-06-21 16:00:00,18.95,24.66,26.37,26.89,27.11,5246,33001,22,M150,63,24,1388,448,16398,Central,1,24,26,1798
E02072,P02,Column,4786,2051,538,0.41,PSC,Plasticizer,1.02,Steam,0,27.8,74.7,2025-09-08 11:00:00,28.09,36.61,39.18,39.95,40.28,5206,28824,21,M104,61,42,1249,630,20214,West,1,11,25,1630
E02073,P02,Beam,4379,2381,580,0.36,OPC,Retarder,0.64,Ambient,1,35.5,44.0,2025-07-23 03:00:00,26.84,34.99,37.44,38.18,38.49,3884,24795,21,M049,32,21,1469,463,22891,North,1,8,36,1564
E02074,P01,Slab,4790,1422,553,0.44,OPC,Plasticizer,0.48,Ambient,0,16.7,50.8,2025-07-26 08:00:00,17.37,22.28,23.76,24.21,24.39,5022,25277,23,M050,24,22,1162,441,24695,West,1,12,35,3728
E02075,P01,Wall,4209,1700,206,0.37,OPC,Plasticizer,0.67,Moist,1,27.9,69.4,2025-09-06 07:00:00,25.92,33.64,35.96,36.66,36.96,3825,34387,24,M047,35,60,1189,480,12976,East,1,14,32,1655
E02076,P02,Beam,6047,2425,685,0.44,OPC,Accelerator,0.79,Moist,0,26.8,60.7,2025-12-01 05:00:00,23.44,30.15,32.17,32.78,33.04,5107,36030,20,M110,61,21,1050,472,12706,West,0,18,24,1766
E02077,P01,Slab,6146,2366,628,0.48,OPC,Retarder,0.58,Ambient,2,15.1,72.6,2025-05-29 01:00:00,14.57,18.96,20.28,20.68,20.85,5059,35152,19,M010,56,54,1289,628,17796,Central,0,10,33,3674
E02078,P04,Beam,6930,2662,215,0.48,PSC,Plasticizer,0.39,Steam,0,17.7,64.8,2025-07-11 01:00:00,20.0,26.08,27.91,28.46,28.69,4032,27532,18,M114,34,45,1000,327,20609,West,1,19,22,2649
E02079,P02,Slab,8437,1035,146,0.44,OPC,Retarder,0.63,Steam,2,32.9,69.7,2025-01-10 06:00:00,29.46,38.33,41.0,41.8,42.14,4601,23802,24,M011,50,15,1447,390,22681,Central,0,14,35,2669
E02080,P05,Beam,4017,1346,292,0.48,PSC,Accelerator,0.8,Steam,0,29.4,83.6,2025-12-01 14:00:00,26.39,34.13,36.46,37.16,37.46,4476,23705,20,M054,31,23,1388,532,22987,East,0,10,30,2548
E02081,P01,Beam,8011,1611,621,0.48,PSC,Retarder,0.75,Ambient,2,20.2,78.8,2025-06-01 18:00:00,16.42,21.37,22.86,23.31,23.5,3974,34576,24,M080,43,53,1074,532,20946,North,1,6,21,3447
E02082,P05,Beam,6775,2083,655,0.49,OPC,Retarder,0.54,Moist,1,15.6,41.0,2025-05-19 13:00:00,15.77,20.57,22.01,22.44,22.63,5107,39285,23,M005,37,36,1357,424,20841,South,0,20,31,1658
E02083,P01,Slab,9494,1171,238,0.44,PSC,Accelerator,1.09,Ambient,2,22.8,56.0,2025-08-26 01:00:00,18.71,24.34,26.04,26.55,26.76,3959,25439,23,M129,20,33,997,407,15874,West,1,8,31,3222
E02084,P05,Slab,3899,741,439,0.36,PSC,Accelerator,1.41,Ambient,2,20.6,90.0,2025-05-16 00:00:00,20.39,26.54,28.39,28.94,29.18,5186,24550,21,M084,31,15,1245,385,14853,West,0,17,21,3822
E02085,P02,Wall,4568,1982,528,0.38,OPC,Accelerator,1.23,Ambient,1,20.6,44.0,2025-07-18 23:00:00,20.57,26.52,28.31,28.85,29.07,3993,27595,18,M141,29,27,907,303,13045,North,1,20,22,3338
E02086,P01,Wall,7310,1424,167,0.43,PSC,Accelerator,1.32,Steam,2,22.9,66.2,2025-10-26 09:00:00,24.8,32.27,34.52,35.2,35.49,5104,36764,23,M008,55,19,1412,758,23628,Central,0,5,20,2862
E02087,P04,Wall,4788,2108,351,0.42,PSC,Plasticizer,0.72,Moist,0,37.3,48.3,2025-04-30 20:00:00,28.02,36.39,38.91,39.67,39.99,4766,32162,21,M093,31,31,912,422,22684,West,0,5,24,2260
E02088,P05,Slab,6751,2096,454,0.45,PSC,Accelerator,0.53,Ambient,1,24.8,87.3,2025-09-03 03:00:00,18.58,24.34,26.08,26.6,26.82,4990,23492,21,M094,76,43,1250,527,16711,West,1,7,29,3875
E02089,P01,Column,6261,1184,274,0.39,OPC,Plasticizer,1.1,Moist,2,33.5,62.4,2025-08-30 02:00:00,27.43,35.69,38.18,38.93,39.24,5078,38255,25,M090,30,40,924,461,20633,East,1,19,36,3646
E02090,P05,Beam,4308,2355,228,0.42,PSC,Accelerator,0.98,Ambient,0,32.3,69.6,2025-07-25 23:00:00,23.35,30.35,32.45,33.09,33.35,4328,23324,22,M030,30,33,1312,459,17968,North,1,14,33,3300
E02091,P02,Column,4109,2324,390,0.48,OPC,Plasticizer,0.73,Ambient,2,22.5,50.7,2025-12-11 06:00:00,17.26,22.46,24.03,24.5,24.69,4639,31182,23,M080,77,35,1470,327,20892,North,0,16,35,1520
E02092,P02,Slab,7538,2051,211,0.45,PSC,Accelerator,1.04,Moist,0,36.2,64.0,2025-01-04 03:00:00,26.67,34.47,36.81,37.52,37.82,4222,39307,18,M030,26,58,928,531,15493,East,0,22,27,1870
E02093,P05,Slab,5502,1702,601,0.48,PSC,Retarder,0.73,Moist,1,38.2,74.9,2025-08-21 05:00:00,25.47,33.08,35.37,36.06,36.35,3825,19004,19,M146,24,57,1465,776,24055,North,1,15,29,2031
E02094,P04,Beam,5883,707,245,0.43,PSC,Retarder,0.47,Ambient,1,29.8,55.7,2025-12-30 14:00:00,21.03,27.6,29.58,30.18,30.43,5361,23653,22,M018,73,22,1059,749,19750,North,0,15,29,3121
E02095,P04,Beam,4539,1337,183,0.36,PSC,Retarder,1.44,Ambient,2,31.0,83.8,2025-05-21 16:00:00,25.05,32.59,34.86,35.55,35.83,3950,20596,24,M131,36,40,856,414,20495,South,0,24,31,1900
E02096,P03,Wall,9147,2130,520,0.43,PSC,Accelerator,1.11,Ambient,1,39.0,52.7,2025-03-18 07:00:00,26.18,33.86,36.17,36.87,37.16,4387,31916,22,M084,32,29,900,784,19096,Central,0,13,30,1539
E02097,P04,Wall,4347,793,338,0.48,PSC,Plasticizer,1.41,Ambient,0,31.8,86.6,2025-06-15 20:00:00,21.17,27.39,29.26,29.82,30.06,5114,27522,24,M062,60,21,1500,306,20132,North,1,22,21,3480
E02098,P05,Wall,7209,1939,174,0.46,OPC,Plasticizer,0.35,Steam,0,37.7,64.2,2025-10-23 21:00:00,30.64,39.9,42.69,43.53,43.89,3828,26987,19,M083,60,32,1454,445,20002,West,0,14,35,2484
E02099,P02,Wall,8860,2893,600,0.42,OPC,Retarder,0.98,Steam,1,18.7,63.5,2025-12-26 07:00:00,23.82,30.76,32.85,33.47,33.74,3870,21072,24,M129,69,38,959,728,17944,East,0,12,22,3481
E02100,P03,Beam,7381,475,204,0.47,OPC,Plasticizer,1.43,Moist,2,30.2,52.7,2025-05-11 00:00:00,22.49,29.26,31.3,31.92,32.17,4614,36252,25,M069,61,16,1435,483,14771,North,0,23,20,2841
E02101,P03,Column,8173,1027,634,0.49,OPC,Plasticizer,1.23,Moist,1,29.4,74.8,2025-11-03 11:00:00,21.43,27.85,29.79,30.37,30.61,5294,23023,24,M102,52,18,1206,784,15366,North,0,24,25,2679
E02102,P01,Slab,8389,1818,395,0.41,OPC,Plasticizer,1.16,Steam,2,16.0,59.3,2025-11-22 03:00:00,21.98,28.59,30.59,31.19,31.44,5103,30492,20,M125,52,56,1426,313,20364,West,0,22,21,3112
E02103,P05,Beam,8970,882,591,0.41,PSC,Plasticizer,0.5,Ambient,2,15.6,46.7,2025-02-15 03:00:00,16.74,21.78,23.3,23.76,23.95,4104,23249,21,M062,25,26,1137,499,19963,South,0,20,24,2918
E02104,P01,Column,4509,2139,299,0.5,PSC,Plasticizer,0.72,Ambient,1,30.0,86.9,2025-09-23 11:00:00,19.5,25.29,27.03,27.56,27.78,3988,24208,22,M045,51,56,1306,396,14358,South,1,11,30,3514
E02105,P02,Slab,9039,1667,274,0.38,OPC,Plasticizer,1.16,Moist,0,33.9,44.4,2025-05-11 05:00:00,28.35,36.8,39.35,40.12,40.44,3871,32394,21,M124,36,22,1178,632,20326,West,0,19,22,2677
E02106,P02,Wall,8141,956,457,0.36,OPC,Plasticizer,0.41,Ambient,2,16.2,56.7,2025-01-26 21:00:00,18.43,23.98,25.65,26.15,26.36,4545,29760,25,M127,58,60,1421,414,18477,East,0,14,25,3501
E02107,P02,Column,4720,1311,653,0.43,OPC,Retarder,0.94,Steam,0,21.7,85.6,2025-10-27 11:00:00,23.73,31.01,33.21,33.87,34.15,4061,37103,20,M022,35,35,906,352,22808,West,0,25,22,2480
E02108,P02,Column,6188,1168,501,0.4,OPC,Accelerator,0.94,Moist,1,25.2,53.7,2025-02-24 00:00:00,23.09,30.06,32.16,32.79,33.06,4981,27139,22,M027,30,28,942,721,23948,North,0,9,25,2434
E02109,P02,Beam,7790,1717,605,0.37,OPC,Plasticizer,1.28,Steam,1,39.9,56.5,2025-10-13 15:00:00,37.88,49.07,52.44,53.45,53.88,4224,37161,19,M064,50,15,1339,799,17787,North,0,22,34,3626
E02110,P02,Slab,5344,857,554,0.46,OPC,Accelerator,0.77,Moist,2,37.6,68.0,2025-11-13 05:00:00,25.98,33.81,36.17,36.88,37.18,3910,34903,18,M054,48,19,1181,354,22233,West,0,12,22,3339
E02111,P05,Beam,7926,412,322,0.42,PSC,Plasticizer,1.08,Moist,2,38.8,79.7,2025-05-19 22:00:00,28.44,37.01,39.59,40.37,40.7,4696,25579,19,M025,34,28,1256,331,22996,East,0,13,28,3120
E02112,P02,Wall,3755,2200,619,0.42,OPC,Accelerator,0.68,Moist,0,32.5,81.3,2025-07-07 10:00:00,25.36,33.08,35.41,36.11,36.4,4529,28548,20,M053,78,31,1365,670,13656,East,1,8,36,1612
E02113,P05,Beam,7739,1718,179,0.46,OPC,Plasticizer,1.49,Steam,1,21.8,83.7,2025-10-17 20:00:00,22.63,29.55,31.63,32.26,32.52,4807,33769,20,M088,52,46,1162,412,19610,South,0,7,31,3245
E02114,P03,Beam,9590,536,576,0.46,OPC,Retarder,0.42,Moist,1,34.7,66.6,2025-06-14 07:00:00,25.42,32.88,35.13,35.8,36.09,5194,34168,18,M103,33,29,892,351,21389,North,1,7,33,1882
E02115,P01,Beam,3709,2836,370,0.39,PSC,Accelerator,1.09,Steam,0,31.0,50.5,2025-06-20 10:00:00,30.97,40.32,43.13,43.98,44.33,4189,26376,18,M059,51,46,1437,339,19643,Central,1,5,26,3489
E02116,P05,Slab,7911,2778,260,0.44,OPC,Accelerator,1.35,Moist,1,38.2,66.4,2025-01-15 13:00:00,26.98,35.17,37.64,38.38,38.69,4859,22246,18,M123,29,21,1200,393,16428,South,0,19,29,2020
E02117,P03,Column,5497,1003,488,0.46,PSC,Accelerator,0.83,Moist,1,33.7,50.2,2025-10-14 08:00:00,25.08,32.42,34.63,35.3,35.58,4075,36859,18,M086,65,29,1193,713,19227,West,0,24,23,2029
E02118,P01,Slab,8590,1815,608,0.35,OPC,Accelerator,1.17,Moist,2,35.9,60.0,2025-03-23 23:00:00,30.43,39.59,42.35,43.19,43.53,5237,28512,18,M138,26,51,1418,685,24937,West,0,18,28,2637
E02119,P03,Column,9595,2606,201,0.42,PSC,Retarder,1.32,Moist,0,34.4,54.4,2025-06-17 22:00:00,27.67,35.64,38.05,38.77,39.07,3868,28308,22,M015,79,55,1170,762,13391,West,1,16,30,3219
E02120,P04,Beam,3897,879,523,0.43,PSC,Retarder,0.49,Steam,2,22.7,85.0,2025-01-05 18:00:00,24.7,32.14,34.38,35.05,35.34,5022,25953,18,M007,24,29,1063,742,22283,East,0,7,29,1636
E02121,P03,Column,3656,2738,193,0.45,PSC,Retarder,1.48,Moist,1,34.2,87.1,2025-01-27 12:00:00,25.37,32.91,35.18,35.86,36.15,4433,35011,22,M002,23,15,841,755,16813,Central,0,6,20,2699
E02122,P04,Column,6654,2564,336,0.35,PSC,Plasticizer,1.1,Steam,1,26.7,57.3,2025-07-03 08:00:00,30.17,39.37,42.14,42.97,43.32,4518,23583,23,M105,21,33,1364,597,21912,East,1,9,29,3123
E02123,P04,Column,3995,740,317,0.48,OPC,Plasticizer,1.33,Moist,2,15.6,70.5,2025-06-11 14:00:00,16.23,21.12,22.59,23.03,23.22,4478,20592,19,M130,27,25,1483,756,13749,South,1,17,31,2224
E02124,P03,Slab,6515,2718,457,0.47,OPC,Retarder,0.67,Ambient,0,38.6,49.0,2025-10-13 21:00:00,21.74,28.83,30.97,31.61,31.88,4492,18705,25,M019,69,46,1062,336,22353,North,0,18,28,3470
E02125,P04,Slab,9158,1336,280,0.45,OPC,Accelerator,1.11,Steam,1,21.3,56.2,2025-04-07 03:00:00,23.38,30.35,32.45,33.08,33.35,4623,33460,18,M042,43,34,1184,351,18771,West,0,21,28,2698
E02126,P03,Wall,6493,2468,304,0.4,PSC,Plasticizer,0.94,Moist,0,16.5,50.4,2025-10-31 13:00:00,19.78,25.54,27.28,27.8,28.02,5160,35768,21,M048,52,19,890,738,15966,West,0,19,24,2613
E02127,P03,Beam,9899,2768,588,0.42,PSC,Plasticizer,0.4,Ambient,2,36.1,75.9,2025-12-31 19:00:00,24.76,32.22,34.47,35.15,35.43,4345,27808,22,M006,76,15,1388,638,17071,West,0,17,30,3729
E02128,P03,Beam,8778,1584,693,0.49,PSC,Plasticizer,0.97,Ambient,2,30.0,88.8,2025-05-01 18:00:00,19.6,25.51,27.28,27.82,28.04,4776,25992,25,M102,62,55,1489,712,19820,West,0,18,28,3843
E02129,P04,Slab,6134,1416,400,0.45,OPC,Retarder,0.34,Ambient,2,33.1,85.3,2025-08-20 16:00:00,22.33,29.06,31.08,31.69,31.95,4004,35629,25,M032,47,23,1351,592,19313,South,1,14,34,3282
E02130,P04,Column,9673,634,203,0.45,OPC,Plasticizer,1.49,Ambient,1,17.3,73.4,2025-08-06 22:00:00,16.93,21.83,23.3,23.74,23.93,4135,30469,22,M033,41,51,1473,632,22014,West,1,11,23,3336
E02131,P04,Wall,6944,2232,446,0.39,OPC,Accelerator,1.07,Steam,1,30.2,47.7,2025-09-12 00:00:00,30.85,40.06,42.84,43.67,44.02,5136,32289,21,M107,51,17,1477,455,16546,Central,1,19,35,3471
E02132,P01,Column,7334,626,258,0.37,PSC,Plasticizer,0.62,Ambient,2,35.9,56.4,2025-01-18 11:00:00,26.81,34.89,37.32,38.05,38.36,3975,29795,23,M073,36,54,1088,318,22484,East,0,24,30,3377
E02133,P03,Beam,7519,1458,393,0.42,PSC,Retarder,1.43,Moist,2,20.7,59.5,2025-07-09 12:00:00,20.37,26.51,28.36,28.92,29.15,4489,39925,25,M100,80,58,1219,407,15965,South,1,15,28,2252
E02134,P01,Wall,5267,440,580,0.49,OPC,Retarder,1.4,Steam,1,34.4,51.4,2025-01-14 18:00:00,27.82,36.11,38.6,39.35,39.67,4067,35300,20,M122,44,51,1134,644,20315,East,0,22,35,1746
E02135,P05,Column,6802,493,360,0.35,PSC,Retarder,0.76,Steam,2,18.5,75.5,2025-05-20 05:00:00,25.69,33.42,35.75,36.45,36.75,3863,38847,20,M119,47,58,1113,435,20863,Central,0,10,29,2305
E02136,P03,Column,4340,2170,483,0.48,OPC,Retarder,0.6,Moist,1,25.8,73.4,2025-01-29 15:00:00,20.37,26.48,28.32,28.88,29.11,5194,35219,22,M036,37,46,908,515,16717,North,0,23,22,3901
E02137,P01,Column,8267,1766,142,0.41,PSC,Accelerator,0.83,Moist,2,16.6,60.1,2025-04-09 21:00:00,18.87,24.55,26.26,26.78,26.99,4160,29280,18,M026,44,53,875,478,18997,West,0,24,35,3671
E02138,P01,Beam,5205,619,609,0.41,OPC,Accelerator,0.81,Steam,0,32.6,87.1,2025-11-16 16:00:00,31.01,40.3,43.1,43.95,44.3,4202,25069,22,M149,21,24,1013,784,24628,West,0,20,29,2449
E02139,P02,Beam,9708,1541,408,0.39,OPC,Plasticizer,0.83,Ambient,0,34.9,70.5,2025-10-21 22:00:00,25.81,33.5,35.82,36.52,36.81,5226,30430,23,M031,27,56,978,593,16923,West,0,18,28,1661
E02140,P02,Beam,8032,2292,216,0.38,PSC,Retarder,0.91,Moist,2,28.2,83.8,2025-02-24 17:00:00,25.35,32.99,35.29,35.98,36.27,4514,21142,19,M038,21,27,1036,588,24277,North,0,6,31,3968
E02141,P04,Wall,4763,1288,417,0.42,OPC,Plasticizer,0.64,Steam,0,20.8,83.7,2025-12-15 13:00:00,23.86,31.12,33.31,33.97,34.25,5276,33783,23,M074,76,25,1342,556,16913,West,0,17,27,3441
E02142,P04,Wall,3939,1397,129,0.38,OPC,Retarder,1.23,Moist,0,26.9,57.6,2025-06-06 20:00:00,23.51,30.96,33.2,33.88,34.16,5200,20599,25,M148,33,19,1210,381,17861,South,1,6,30,2943
E02143,P02,Beam,5776,2995,432,0.4,OPC,Plasticizer,1.32,Moist,0,28.8,75.9,2025-08-06 14:00:00,25.15,32.63,34.88,35.55,35.84,4608,36296,25,M125,57,30,1322,750,22911,South,1,21,28,3935
E02144,P01,Column,4857,2474,619,0.35,PSC,Retarder,0.75,Moist,2,37.4,53.7,2025-09-27 13:00:00,31.18,40.57,43.4,44.25,44.61,4585,38203,19,M014,38,16,1253,494,23550,South,1,10,32,3060
E02145,P03,Wall,7481,1302,196,0.39,OPC,Accelerator,0.66,Ambient,1,30.3,61.9,2025-05-25 03:00:00,23.84,30.94,33.08,33.72,33.99,3841,26646,19,M003,49,21,1380,335,14206,South,0,24,28,2521
E02146,P02,Column,6485,2193,661,0.45,OPC,Retarder,0.55,Steam,1,38.3,53.2,2025-01-29 05:00:00,31.78,41.31,44.18,45.04,45.4,4254,29717,23,M008,25,52,1014,489,15424,West,0,7,22,1624
E02147,P01,Wall,6741,2214,350,0.37,OPC,Accelerator,0.41,Moist,0,29.1,45.7,2025-09-19 09:00:00,25.78,33.67,36.04,36.76,37.06,5222,19517,19,M119,37,51,995,347,19389,East,1,16,33,1613
E02148,P04,Slab,9280,2223,338,0.39,PSC,Accelerator,1.03,Ambient,2,35.4,78.1,2025-01-04 05:00:00,25.75,33.5,35.84,36.54,36.84,4785,38762,18,M022,73,15,900,638,16741,South,0,23,25,3194
E02149,P02,Beam,4804,1469,135,0.39,OPC,Retarder,0.59,Ambient,0,39.1,40.4,2025-10-10 19:00:00,27.1,35.33,37.81,38.56,38.87,4873,30493,23,M070,74,59,1407,518,18600,North,0,6,25,2782
E02150,P01,Slab,5767,2329,205,0.49,OPC,Plasticizer,0.71,Steam,0,26.0,75.4,2025-05-08 10:00:00,23.91,31.03,33.17,33.82,34.09,5410,19066,22,M087,23,20,1123,682,15971,East,0,7,23,3843
E02151,P03,Slab,4737,2373,535,0.44,OPC,Plasticizer,0.68,Moist,1,28.8,76.5,2025-11-18 13:00:00,22.62,29.59,31.69,32.32,32.59,4792,37888,24,M107,23,35,1062,767,20231,Central,0,15,32,2113
E02152,P03,Wall,4885,1135,437,0.45,PSC,Retarder,0.56,Ambient,1,25.8,49.9,2025-06-29 00:00:00,19.46,25.34,27.11,27.65,27.87,5009,26632,24,M029,69,46,1145,736,16224,West,1,8,36,2152
E02153,P04,Wall,8101,2685,219,0.43,PSC,Accelerator,0.44,Moist,2,15.6,42.6,2025-02-25 03:00:00,17.79,23.15,24.76,25.25,25.45,3843,20478,25,M085,42,46,843,585,14791,West,0,17,35,3746
E02154,P04,Wall,9513,1586,213,0.37,PSC,Retarder,0.91,Steam,0,26.6,87.6,2025-01-24 08:00:00,29.71,38.6,41.28,42.09,42.43,5078,26538,20,M104,51,55,819,571,20827,East,0,6,31,1678
E02155,P01,Column,8981,2496,545,0.49,OPC,Retarder,1.24,Steam,1,30.1,62.7,2025-03-05 07:00:00,25.77,33.46,35.77,36.47,36.76,5064,32557,18,M076,29,31,864,510,23888,East,0,23,36,1976
E02156,P03,Column,8902,2607,200,0.44,PSC,Plasticizer,0.99,Ambient,0,20.8,42.3,2025-01-03 14:00:00,17.77,23.17,24.79,25.28,25.49,4678,35526,19,M068,34,42,1168,595,19739,South,0,9,27,3941
E02157,P04,Slab,9096,594,440,0.49,PSC,Accelerator,0.68,Moist,0,26.1,45.7,2025-07-30 23:00:00,19.83,25.87,27.68,28.23,28.46,4460,19237,18,M127,47,15,882,652,19490,West,1,16,23,3699
E02158,P01,Wall,4966,2476,410,0.48,PSC,Retarder,1.18,Moist,1,19.1,68.3,2025-08-18 15:00:00,17.72,23.03,24.63,25.11,25.31,4010,35349,24,M124,50,17,1243,519,19997,North,1,9,22,3974
E02159,P02,Wall,8302,880,385,0.4,OPC,Accelerator,0.51,Steam,2,36.5,60.2,2025-10-11 07:00:00,33.52,43.62,46.66,47.58,47.96,5429,22949,19,M093,30,43,980,681,17956,South,0,24,35,3690
E02160,P02,Wall,9931,622,656,0.41,OPC,Accelerator,1.35,Steam,0,24.1,87.6,2025-08-05 14:00:00,25.96,33.89,36.27,36.99,37.29,4507,37431,22,M074,64,44,1443,749,24668,South,1,17,20,1871
E02161,P02,Beam,3998,2579,341,0.49,PSC,Accelerator,0.47,Steam,0,19.4,83.1,2025-06-25 12:00:00,21.24,27.43,29.3,29.86,30.1,4945,35685,18,M039,42,46,1473,319,24978,South,1,7,32,2189
E02162,P01,Slab,5355,1922,465,0.47,PSC,Plasticizer,0.46,Ambient,1,17.8,86.1,2025-05-04 14:00:00,15.08,19.85,21.29,21.72,21.91,4052,30826,25,M097,68,19,1246,661,18772,West,0,9,32,2922
E02163,P05,Slab,4587,1873,369,0.46,PSC,Plasticizer,1.01,Moist,0,34.2,61.4,2025-04-09 12:00:00,23.91,31.32,33.54,34.22,34.5,4095,19986,20,M046,40,32,1168,323,21004,West,0,5,32,2598
E02164,P01,Column,5173,2689,629,0.39,OPC,Plasticizer,1.17,Ambient,2,25.5,89.1,2025-08-13 17:00:00,21.53,28.01,29.96,30.55,30.8,4388,21842,18,M014,60,15,1247,499,17285,Central,1,22,29,3610
E02165,P03,Beam,3723,423,403,0.4,PSC,Accelerator,1.41,Ambient,2,38.3,52.1,2025-12-31 18:00:00,26.54,34.53,36.94,37.67,37.97,5462,28262,24,M001,65,49,1423,656,22300,South,0,20,21,3072
E02166,P03,Column,6555,2955,125,0.49,PSC,Retarder,0.84,Moist,2,33.6,63.3,2025-12-16 07:00:00,22.97,29.89,31.98,32.6,32.87,3904,38822,23,M142,72,30,859,434,19698,Central,0,5,24,3501
E02167,P05,Column,6985,1476,497,0.38,OPC,Accelerator,0.54,Ambient,2,25.6,77.8,2025-01-13 05:00:00,21.92,28.53,30.51,31.11,31.36,5372,19565,23,M013,77,22,1438,579,17370,Central,0,20,30,2723
E02168,P04,Slab,7939,1558,304,0.39,PSC,Retarder,0.88,Ambient,1,16.1,80.9,2025-10-05 16:00:00,17.97,23.24,24.83,25.31,25.51,4127,34728,20,M129,40,15,1255,383,17643,South,0,15,27,2252
